ID;Population density
1539;2031.681306
1540;2320.507861
1541;2314.841745
1542;2306.103729
1543;2305.28516
1544;2305.632897
1545;2304.574249
1546;2327.107316
1547;2315.966083
1548;2307.672253
1549;2325.191547
1550;2326.935892
1551;2311.381049
1552;2331.368148
1553;2173.461728
1554;2109.710866
1555;2334.379742
1556;2335.183951
1557;2281.062677
1558;2326.279641
1559;2322.632655
1560;2327.281549
1561;2803.153326
1562;2799.807488
1563;2320.097538
1564;2336.433108
1565;2307.241888
1566;2309.797244
1567;2332.981088
1568;2237.650564
1569;2156.255226
1570;2261.617183
1571;2350.975123
1572;2438.664015
1573;2378.919195
1574;2272.610058
1575;2303.65209
1576;2299.153435
1577;2263.042756
1578;2253.645025
1579;2219.788042
1580;2255.147166
1581;2130.086833
1582;2138.377833
1583;2306.426715
1584;2306.44986
1585;2303.572854
1586;2295.160945
1587;2257.662589
1588;2316.475311
1589;2078.330272
1590;2229.271173
1591;2047.683886
1592;2004.833579
1593;1889.715131
1594;1665.938829
1595;1716.056049
1596;2056.914263
1597;2336.641413
1598;2335.02428
1599;2326.442733
1600;2338.673565
1601;2179.798814
1602;1975.988659
1603;2116.744725
1604;2320.020735
1605;2334.336167
1606;2327.268323
1607;2319.301266
1608;2303.838278
1609;2325.618996
1610;2316.118196
1611;2309.016083
1612;2307.670014
1613;2092.28207
1614;1953.815699
1615;2306.716969
1616;2069.626128
1617;2274.447726
1618;2186.305501
1619;2281.278251
1620;2269.974788
1621;2018.667748
1622;1915.305442
1623;1978.724263
1624;2327.556166
1625;2331.500081
1626;2331.585028
1627;2336.500036
1628;2303.5878
1629;2303.237697
1630;2328.905406
1631;2312.866771
1632;2335.009879
1633;2338.409674
1634;2342.348176
1635;2340.618789
1636;2367.019332
1637;2340.378454
1638;2371.716091
1639;2318.916211
1640;2304.511778
1641;2292.066776
1642;2276.073747
1643;2268.692748
1644;2176.851351
1645;2239.577572
1646;2236.242983
1647;2221.754644
1648;2188.697057
1649;2130.130298
1650;2135.679787
1651;1997.204351
1652;1782.444171
1653;2070.467048
1654;2015.165257
1655;1776.09359
1656;1719.781922
1657;1595.751674
1658;2303.202061
1659;2328.765877
1660;2337.613336
1661;2234.732546
1662;1759.686496
