ID;BUILDING TYPE;DEM (m);DSM (s);BUILDING HEIGHT (m);FOOTPRINT AREA (m2);FLOOR AREA (m2);;Floor height (m);3.6;m
6829.00;yes;2.48;9.55;7.07;173.69;341.16;;;;
6830.00;yes;3.07;9.66;6.59;252.03;461.35;;;;
6831.00;yes;2.82;9.97;7.15;166.11;329.83;;;;
6832.00;yes;3.55;8.02;4.47;155.37;192.86;;;;
6833.00;yes;2.83;12.77;9.94;134.49;371.33;;;;
6834.00;yes;3.33;9.27;5.94;116.34;191.91;;;;
6835.00;yes;2.69;10.00;7.31;138.59;281.36;;;;
6836.00;yes;2.60;9.65;7.06;209.10;409.90;;;;
6837.00;yes;3.37;10.29;6.92;197.74;380.29;;;;
6838.00;yes;2.76;10.57;7.81;162.73;353.19;;;;
6839.00;yes;2.51;10.48;7.96;134.46;297.44;;;;
6840.00;yes;3.40;11.29;7.89;18.98;41.61;;;;
6841.00;yes;2.62;9.99;7.37;159.00;325.36;;;;
6842.00;yes;2.64;11.50;8.86;130.82;322.07;;;;
6843.00;yes;2.43;8.47;6.04;169.19;283.77;;;;
6844.00;yes;3.20;11.74;8.54;143.30;339.95;;;;
6845.00;yes;3.82;7.41;3.60;86.02;85.92;;;;
6846.00;yes;2.55;9.95;7.40;152.74;313.82;;;;
6847.00;yes;3.12;9.57;6.45;135.92;243.40;;;;
6848.00;yes;2.51;10.26;7.76;26.65;57.41;;;;
6849.00;yes;2.74;8.84;6.10;208.40;353.35;;;;
6850.00;yes;3.85;8.41;4.56;129.82;164.52;;;;
6851.00;yes;2.69;9.39;6.70;63.13;117.50;;;;
6852.00;yes;2.67;11.86;9.19;103.89;265.18;;;;
6853.00;yes;2.85;9.14;6.29;133.94;233.95;;;;
6854.00;yes;2.53;10.72;8.19;119.26;271.42;;;;
6855.00;yes;2.93;9.82;6.88;48.32;92.35;;;;
6856.00;yes;3.60;10.98;7.38;147.25;301.86;;;;
6857.00;yes;3.62;8.00;4.38;188.37;229.09;;;;
6858.00;yes;4.68;9.34;4.66;132.63;171.63;;;;
6859.00;yes;2.63;9.21;6.58;364.39;665.82;;;;
6860.00;yes;2.63;9.94;7.31;236.01;479.48;;;;
6861.00;yes;2.43;9.87;7.44;188.87;390.36;;;;
6862.00;yes;3.14;8.85;5.71;157.16;249.38;;;;
6863.00;yes;3.37;9.46;6.09;147.21;248.83;;;;
6864.00;yes;2.62;10.58;7.96;253.44;560.44;;;;
6865.00;yes;3.83;8.53;4.70;127.29;166.06;;;;
6866.00;yes;2.72;9.88;7.16;128.91;256.37;;;;
6867.00;yes;2.53;10.00;7.47;184.10;382.06;;;;
6868.00;yes;2.47;9.97;7.50;145.94;304.12;;;;
6869.00;yes;2.53;10.00;7.47;217.32;450.99;;;;
6870.00;yes;2.85;9.68;6.83;131.43;249.19;;;;
6871.00;yes;2.83;11.00;8.17;357.71;811.97;;;;
6872.00;yes;2.86;8.00;5.14;120.26;171.76;;;;
6873.00;yes;2.53;10.20;7.68;364.77;777.67;;;;
6874.00;yes;2.53;11.24;8.71;121.94;295.18;;;;
6875.00;yes;2.79;11.11;8.33;165.60;383.13;;;;
6876.00;yes;2.72;9.32;6.60;135.80;249.11;;;;
6877.00;yes;2.99;11.26;8.27;160.53;368.72;;;;
6878.00;yes;2.55;10.11;7.55;136.84;287.14;;;;
6879.00;yes;2.43;10.19;7.77;129.46;279.25;;;;
6880.00;yes;2.71;10.57;7.86;163.40;356.75;;;;
6881.00;yes;2.73;9.50;6.77;200.83;377.88;;;;
6882.00;yes;2.85;10.00;7.15;160.19;318.28;;;;
6883.00;yes;2.73;9.58;6.86;175.70;334.76;;;;
6884.00;yes;2.53;8.09;5.56;78.17;120.77;;;;
6885.00;yes;2.73;10.24;7.51;163.10;340.43;;;;
6886.00;yes;2.57;10.17;7.60;211.17;445.60;;;;
6887.00;yes;2.63;10.45;7.82;132.74;288.37;;;;
6888.00;yes;2.73;9.86;7.14;128.54;254.77;;;;
6889.00;yes;3.64;8.23;4.59;124.37;158.61;;;;
6890.00;yes;2.43;9.68;7.25;172.74;347.97;;;;
6891.00;yes;2.83;11.24;8.41;154.94;361.79;;;;
6892.00;yes;2.53;9.48;6.96;108.24;209.13;;;;
6893.00;yes;3.02;11.00;7.98;134.05;297.18;;;;
6894.00;yes;2.63;8.95;6.32;187.50;329.28;;;;
6895.00;yes;2.54;9.44;6.90;157.50;302.09;;;;
6896.00;yes;3.54;8.54;4.99;141.79;196.73;;;;
6897.00;yes;2.83;10.38;7.55;156.04;327.37;;;;
6898.00;yes;3.49;10.68;7.18;143.21;285.71;;;;
6899.00;yes;2.53;11.00;8.47;173.24;407.64;;;;
6900.00;yes;2.57;9.07;6.49;195.36;352.40;;;;
6901.00;yes;2.63;9.96;7.33;105.59;215.13;;;;
6902.00;yes;2.64;9.66;7.02;123.15;240.28;;;;
6903.00;yes;2.87;10.00;7.13;129.04;255.53;;;;
6904.00;yes;3.69;9.29;5.60;143.35;223.10;;;;
6905.00;yes;2.54;9.29;6.75;350.66;657.45;;;;
6906.00;yes;2.81;9.07;6.26;151.19;262.78;;;;
6907.00;yes;2.58;8.94;6.36;231.34;408.83;;;;
6908.00;yes;2.63;9.17;6.54;167.10;303.46;;;;
6909.00;yes;2.73;9.00;6.27;142.52;248.28;;;;
6910.00;yes;2.84;11.75;8.91;222.65;551.23;;;;
6911.00;yes;2.63;8.64;6.01;220.40;367.95;;;;
6912.00;yes;3.03;10.27;7.25;201.77;406.18;;;;
6913.00;yes;2.63;10.00;7.37;128.36;262.86;;;;
6914.00;yes;2.58;13.05;10.47;121.62;353.77;;;;
6915.00;yes;2.53;8.21;5.68;108.06;170.42;;;;
6916.00;yes;2.67;9.67;6.99;53.72;104.37;;;;
6917.00;yes;2.77;8.01;5.24;136.62;198.95;;;;
6918.00;yes;2.73;8.92;6.19;190.84;328.05;;;;
6919.00;yes;2.57;9.27;6.70;131.17;244.03;;;;
6920.00;yes;2.53;8.15;5.62;117.20;183.03;;;;
6921.00;yes;2.79;10.98;8.19;229.64;522.17;;;;
6922.00;yes;2.65;9.24;6.60;408.66;748.73;;;;
6923.00;yes;2.81;9.94;7.13;146.88;290.98;;;;
6924.00;yes;1.47;9.00;7.53;74.21;155.25;;;;
6925.00;yes;1.47;10.00;8.53;142.42;337.55;;;;
6926.00;yes;1.88;9.92;8.04;86.22;192.58;;;;
6927.00;yes;1.49;8.97;7.48;89.03;184.97;;;;
6928.00;yes;1.55;9.16;7.61;83.76;177.07;;;;
6929.00;yes;1.42;9.64;8.22;23.32;53.28;;;;
6930.00;yes;1.44;8.79;7.35;195.73;399.71;;;;
6931.00;yes;1.47;9.00;7.53;104.71;219.00;;;;
6932.00;yes;1.95;10.00;8.05;91.58;204.81;;;;
6933.00;yes;1.58;6.53;4.95;34.90;47.95;;;;
6934.00;yes;1.57;9.53;7.96;108.18;239.23;;;;
6935.00;yes;1.44;8.42;6.99;68.34;132.65;;;;
6936.00;yes;1.53;8.06;6.53;0.83;1.51;;;;
6937.00;yes;1.55;8.16;6.62;133.21;244.78;;;;
6938.00;yes;1.55;8.62;7.07;275.04;539.78;;;;
6939.00;yes;1.07;9.29;8.22;146.59;334.79;;;;
6940.00;yes;1.05;8.33;7.28;100.46;203.14;;;;
6941.00;yes;1.23;10.48;9.25;170.83;439.03;;;;
6942.00;yes;2.14;8.10;5.97;194.65;322.59;;;;
6943.00;yes;1.21;9.48;8.27;304.53;699.44;;;;
6944.00;yes;1.13;10.58;9.44;152.90;401.04;;;;
6945.00;yes;2.40;10.13;7.72;103.77;222.58;;;;
6946.00;yes;1.03;8.62;7.60;57.54;121.39;;;;
6947.00;yes;1.93;9.00;7.07;61.54;120.89;;;;
6948.00;yes;1.16;10.83;9.66;249.37;669.18;;;;
6949.00;yes;2.14;8.13;5.99;143.88;239.46;;;;
6950.00;yes;1.13;9.61;8.48;204.04;480.71;;;;
6951.00;yes;1.03;7.07;6.04;94.42;158.48;;;;
6952.00;yes;1.23;9.14;7.91;164.24;360.94;;;;
6953.00;yes;2.16;9.87;7.71;283.27;606.70;;;;
6954.00;yes;1.16;9.50;8.34;119.39;276.58;;;;
6955.00;yes;1.52;9.11;7.59;41.21;86.87;;;;
6956.00;yes;2.16;8.28;6.12;145.65;247.52;;;;
6957.00;yes;2.02;9.00;6.98;87.88;170.40;;;;
6958.00;yes;1.26;10.00;8.74;142.84;346.85;;;;
6959.00;yes;1.18;10.90;9.72;128.14;345.87;;;;
6960.00;yes;3.10;11.81;8.71;82.75;200.20;;;;
6961.00;yes;1.31;8.56;7.25;175.76;353.96;;;;
6962.00;yes;1.92;9.00;7.08;323.47;636.54;;;;
6963.00;yes;1.29;10.19;8.90;181.92;449.63;;;;
6964.00;yes;1.13;9.78;8.65;23.37;56.18;;;;
6965.00;yes;1.24;9.37;8.12;192.07;433.33;;;;
6966.00;yes;1.72;10.00;8.27;2614.50;6007.56;;;;
6967.00;yes;1.93;9.54;7.61;194.66;411.35;;;;
6968.00;yes;3.03;11.52;8.48;114.13;268.99;;;;
6969.00;yes;3.58;12.00;8.42;261.56;611.42;;;;
6970.00;yes;2.43;13.00;10.57;179.83;527.88;;;;
6971.00;yes;1.95;10.00;8.05;75.56;168.89;;;;
6972.00;yes;2.55;10.07;7.52;62.74;131.11;;;;
6973.00;yes;2.59;10.00;7.41;76.05;156.49;;;;
6974.00;yes;2.52;9.19;6.67;88.33;163.65;;;;
6975.00;yes;2.11;13.51;11.40;141.81;449.00;;;;
6976.00;yes;2.12;7.81;5.69;133.12;210.24;;;;
6977.00;yes;1.71;10.76;9.05;182.84;459.68;;;;
6978.00;yes;2.50;12.65;10.15;195.35;550.73;;;;
6979.00;yes;2.47;9.61;7.14;192.27;381.18;;;;
6980.00;yes;2.76;10.03;7.28;229.79;464.45;;;;
6981.00;yes;2.56;9.08;6.51;143.85;260.31;;;;
6982.00;yes;3.27;9.99;6.72;237.29;443.01;;;;
6983.00;yes;2.59;8.98;6.39;202.45;359.58;;;;
6984.00;yes;2.65;10.55;7.89;158.03;346.41;;;;
6985.00;yes;2.14;8.70;6.56;137.88;251.28;;;;
6986.00;yes;3.43;9.95;6.52;117.33;212.63;;;;
6987.00;yes;4.13;14.05;9.92;92.22;254.11;;;;
6988.00;yes;1.13;9.51;8.38;270.99;630.68;;;;
6989.00;yes;4.11;9.49;5.37;234.97;350.66;;;;
6990.00;yes;3.09;10.86;7.77;44.79;96.71;;;;
6991.00;yes;1.23;8.00;6.78;29.82;56.11;;;;
6992.00;yes;1.51;9.00;7.49;308.35;641.72;;;;
6993.00;yes;2.63;10.19;7.56;208.62;438.07;;;;
6994.00;yes;1.13;9.30;8.17;265.19;602.14;;;;
6995.00;yes;3.95;11.07;7.12;230.62;456.34;;;;
6996.00;yes;1.13;10.00;8.87;179.75;442.92;;;;
6997.00;yes;3.87;9.35;5.48;167.30;254.89;;;;
6998.00;yes;3.15;12.00;8.85;107.97;265.53;;;;
6999.00;yes;2.00;10.00;8.00;145.09;322.58;;;;
7000.00;yes;2.53;8.59;6.06;111.14;187.06;;;;
7001.00;yes;2.36;12.05;9.69;203.51;547.88;;;;
7002.00;yes;2.70;9.26;6.56;126.07;229.77;;;;
7003.00;yes;2.24;8.23;6.00;119.25;198.60;;;;
7004.00;yes;2.68;12.00;9.32;76.63;198.46;;;;
7005.00;yes;2.77;9.75;6.97;220.64;427.44;;;;
7006.00;yes;2.53;10.21;7.68;185.59;395.95;;;;
7007.00;yes;3.97;9.95;5.98;193.92;322.34;;;;
7008.00;yes;2.39;10.40;8.01;183.25;407.92;;;;
7009.00;yes;2.39;9.61;7.22;194.14;389.37;;;;
7010.00;yes;3.12;10.38;7.26;189.57;382.25;;;;
7011.00;yes;2.07;8.40;6.33;150.62;264.67;;;;
7012.00;yes;3.82;15.00;11.18;114.83;356.56;;;;
7013.00;yes;2.69;10.03;7.34;173.68;354.17;;;;
7014.00;yes;2.53;10.39;7.86;228.59;499.26;;;;
7015.00;yes;2.79;8.97;6.18;201.22;345.36;;;;
7016.00;yes;2.25;9.00;6.75;75.97;142.45;;;;
7017.00;yes;2.53;8.80;6.27;210.47;366.60;;;;
7018.00;yes;3.41;11.07;7.66;254.75;541.94;;;;
7019.00;yes;3.07;11.47;8.41;84.11;196.42;;;;
7020.00;yes;2.53;9.97;7.43;217.98;450.10;;;;
7021.00;yes;3.47;12.08;8.61;52.38;125.25;;;;
7022.00;yes;2.17;9.36;7.19;174.86;349.23;;;;
7023.00;yes;2.44;8.81;6.37;102.73;181.72;;;;
7024.00;yes;2.63;10.00;7.37;98.79;202.37;;;;
7025.00;yes;1.91;12.74;10.83;135.27;406.86;;;;
7026.00;yes;2.72;12.01;9.30;156.34;403.76;;;;
7027.00;yes;1.35;10.61;9.25;155.25;398.97;;;;
7028.00;yes;4.05;14.27;10.22;182.12;517.14;;;;
7029.00;yes;4.19;10.36;6.17;138.02;236.67;;;;
7030.00;yes;1.03;10.03;9.00;176.45;441.30;;;;
7031.00;yes;3.58;13.56;9.98;173.23;480.19;;;;
7032.00;yes;2.11;8.00;5.89;266.73;436.46;;;;
7033.00;yes;2.14;9.78;7.63;110.53;234.36;;;;
7034.00;yes;2.38;9.30;6.92;233.79;449.31;;;;
7035.00;yes;2.36;8.47;6.10;204.77;347.25;;;;
7036.00;yes;2.56;9.60;7.05;165.27;323.49;;;;
7037.00;yes;3.31;10.97;7.66;205.37;437.00;;;;
7038.00;yes;2.06;9.67;7.61;105.95;223.95;;;;
7039.00;yes;2.72;11.56;8.84;249.11;611.50;;;;
7040.00;yes;2.96;10.82;7.86;148.64;324.56;;;;
7041.00;yes;2.98;10.60;7.62;176.09;372.58;;;;
7042.00;yes;3.03;11.95;8.91;52.10;128.98;;;;
7043.00;yes;2.62;11.60;8.98;203.34;507.29;;;;
7044.00;yes;3.81;12.00;8.19;209.84;477.36;;;;
7045.00;yes;2.73;10.95;8.21;65.34;149.10;;;;
7046.00;yes;2.91;11.37;8.47;166.75;392.18;;;;
7047.00;yes;2.58;9.77;7.20;145.80;291.57;;;;
7048.00;yes;2.63;11.67;9.04;164.09;411.86;;;;
7049.00;yes;2.53;10.00;7.47;152.25;316.12;;;;
7050.00;parking;2.70;16.09;13.39;1705.26;6342.27;;;;
7051.00;yes;2.56;9.82;7.26;151.39;305.46;;;;
7052.00;yes;2.37;10.00;7.63;145.32;307.81;;;;
7053.00;yes;2.45;9.95;7.50;112.43;234.31;;;;
7054.00;yes;3.36;11.42;8.06;80.87;181.00;;;;
7055.00;yes;2.45;8.00;5.55;155.13;239.07;;;;
7056.00;yes;2.26;9.90;7.64;138.86;294.59;;;;
7057.00;yes;4.12;12.72;8.61;197.74;472.75;;;;
7058.00;yes;1.99;9.04;7.05;32.08;62.86;;;;
7059.00;yes;2.53;9.56;7.03;177.65;346.97;;;;
7060.00;yes;2.48;10.92;8.44;185.61;435.23;;;;
7061.00;yes;2.74;9.00;6.26;201.41;350.19;;;;
7062.00;yes;4.43;16.55;12.12;528.07;1777.47;;;;
7063.00;yes;1.64;8.48;6.84;135.87;257.97;;;;
7064.00;yes;4.06;12.15;8.10;589.61;1326.55;;;;
7065.00;yes;2.80;16.36;13.57;1729.04;6516.48;;;;
7066.00;yes;1.33;12.70;11.37;2832.78;8944.68;;;;
7067.00;yes;2.51;10.95;8.44;273.22;640.48;;;;
7068.00;retail;2.53;9.75;7.22;439.66;881.70;;;;
7069.00;yes;1.66;12.59;10.93;1479.77;4492.62;;;;
7070.00;yes;2.89;10.79;7.90;155.24;340.53;;;;
7071.00;yes;1.47;10.31;8.83;512.79;1258.32;;;;
7072.00;yes;0.91;6.85;5.95;282.21;466.20;;;;
7073.00;yes;3.84;11.00;7.16;233.21;463.58;;;;
7074.00;yes;0.40;4.08;3.67;11.64;11.87;;;;
7075.00;commercial;2.50;11.19;8.69;2962.61;7151.80;;;;
7076.00;yes;0.15;4.92;4.77;397.51;526.81;;;;
7077.00;yes;2.52;11.29;8.77;230.67;561.80;;;;
7078.00;yes;0.65;9.00;8.35;824.80;1913.81;;;;
7079.00;yes;0.09;8.15;8.06;728.37;1631.17;;;;
7080.00;yes;0.10;9.56;9.46;175.99;462.38;;;;
7081.00;yes;2.38;12.84;10.46;206.48;600.03;;;;
7082.00;yes;0.71;9.00;8.29;300.53;692.08;;;;
7083.00;yes;0.08;7.60;7.52;113.41;236.83;;;;
7084.00;yes;2.24;11.09;8.85;2847.85;7001.53;;;;
7085.00;yes;2.53;12.89;10.36;356.33;1025.90;;;;
7086.00;yes;3.26;11.08;7.82;117.57;255.40;;;;
7087.00;yes;0.05;8.64;8.59;551.71;1316.38;;;;
7088.00;yes;2.67;10.74;8.07;145.06;325.35;;;;
7089.00;yes;2.52;11.78;9.26;369.35;950.33;;;;
7090.00;yes;3.58;18.12;14.55;467.22;1888.04;;;;
7091.00;yes;5.02;15.99;10.98;622.53;1898.67;;;;
7092.00;yes;3.92;18.92;15.00;554.43;2309.98;;;;
7093.00;yes;4.10;11.46;7.37;379.84;777.28;;;;
7094.00;yes;2.14;8.86;6.72;560.88;1046.50;;;;
7095.00;yes;3.48;13.00;9.52;282.00;745.82;;;;
7096.00;yes;4.40;18.83;14.43;445.25;1784.67;;;;
7097.00;yes;4.19;14.32;10.12;334.93;941.80;;;;
7098.00;yes;0.34;9.16;8.82;782.58;1916.88;;;;
7099.00;retail;3.38;10.42;7.04;65.25;127.55;;;;
7100.00;house;4.13;14.23;10.11;179.01;502.47;;;;
7101.00;yes;4.21;11.03;6.82;454.32;860.47;;;;
7102.00;yes;2.50;10.03;7.52;145.76;304.64;;;;
7103.00;yes;4.13;12.21;8.08;212.60;477.07;;;;
7104.00;yes;1.04;11.77;10.73;310.01;924.17;;;;
7105.00;house;4.14;17.00;12.86;191.57;684.10;;;;
7106.00;yes;4.14;12.59;8.45;240.04;563.49;;;;
7107.00;carport;2.73;7.85;5.12;24.02;34.19;;;;
7108.00;yes;5.48;13.09;7.61;65.75;139.04;;;;
7109.00;yes;0.11;4.10;3.99;11.39;12.62;;;;
7110.00;yes;3.13;10.99;7.86;1111.71;2427.69;;;;
7111.00;carport;1.97;9.02;7.06;28.48;55.83;;;;
7112.00;yes;4.13;13.27;9.14;933.26;2369.36;;;;
7113.00;yes;4.42;12.89;8.47;563.79;1326.41;;;;
7114.00;yes;0.82;7.82;7.00;262.24;509.70;;;;
7115.00;carport;4.02;11.37;7.35;20.10;41.04;;;;
7116.00;yes;0.08;10.00;9.92;573.41;1579.40;;;;
7117.00;house;3.97;10.00;6.03;200.25;335.19;;;;
7118.00;commercial;4.20;12.00;7.80;153.01;331.69;;;;
7119.00;yes;4.40;17.03;12.63;917.18;3218.22;;;;
7120.00;carport;3.59;9.00;5.41;24.34;36.60;;;;
7121.00;yes;2.92;9.93;7.01;257.83;502.07;;;;
7122.00;yes;4.13;16.58;12.45;542.84;1877.24;;;;
7123.00;storage;2.47;11.00;8.53;1665.98;3947.30;;;;
7124.00;yes;4.13;13.64;9.52;213.07;563.38;;;;
7125.00;yes;2.68;11.87;9.19;245.01;625.59;;;;
7126.00;yes;1.33;9.31;7.98;1294.52;2870.80;;;;
7127.00;yes;2.52;11.90;9.38;3408.11;8879.33;;;;
7128.00;roof;1.68;11.00;9.32;346.06;895.48;;;;
7129.00;yes;0.10;4.13;4.03;61.84;69.25;;;;
7130.00;yes;4.64;16.69;12.05;762.11;2551.89;;;;
7131.00;yes;2.41;9.06;6.65;18.96;35.02;;;;
7132.00;yes;2.26;12.27;10.01;514.80;1431.51;;;;
7133.00;roof;1.32;8.74;7.42;939.44;1935.17;;;;
7134.00;roof;1.82;10.85;9.03;239.15;600.10;;;;
7135.00;yes;1.05;12.71;11.65;1208.66;3912.08;;;;
7136.00;yes;0.10;7.27;7.17;734.93;1463.78;;;;
7137.00;yes;2.63;11.78;9.15;1245.34;3164.98;;;;
7138.00;yes;0.01;11.19;11.18;2377.96;7385.64;;;;
7139.00;yes;2.53;11.28;8.75;1052.72;2559.75;;;;
7140.00;yes;2.32;11.18;8.85;135.08;332.20;;;;
7141.00;yes;2.19;12.02;9.83;1358.71;3711.19;;;;
7142.00;yes;2.28;13.43;11.16;190.81;591.38;;;;
7143.00;yes;3.14;13.08;9.93;418.91;1155.89;;;;
7144.00;yes;4.19;11.21;7.02;233.48;455.02;;;;
7145.00;yes;4.07;15.14;11.07;79.74;245.17;;;;
7146.00;yes;2.19;22.57;20.39;7133.99;40402.43;;;;
7147.00;yes;0.41;8.90;8.49;762.98;1799.85;;;;
7148.00;yes;4.67;16.00;11.33;589.24;1854.71;;;;
7149.00;yes;2.48;13.77;11.29;255.76;802.29;;;;
7150.00;yes;2.57;12.00;9.43;574.09;1503.16;;;;
7151.00;yes;4.25;9.33;5.08;409.14;577.26;;;;
7152.00;yes;2.39;11.73;9.34;189.53;491.58;;;;
7153.00;yes;0.73;7.94;7.21;87.75;175.81;;;;
7154.00;yes;2.91;11.50;8.59;370.36;883.74;;;;
7155.00;yes;1.63;9.50;7.88;862.89;1887.93;;;;
7156.00;yes;2.82;12.76;9.94;712.19;1966.62;;;;
7157.00;yes;6.25;8.53;2.28;101.05;63.94;;;;
7158.00;yes;1.03;7.91;6.88;330.01;630.99;;;;
7159.00;yes;0.07;7.27;7.20;703.17;1406.11;;;;
7160.00;yes;4.52;16.03;11.51;892.42;2854.08;;;;
7161.00;yes;4.13;10.83;6.70;1266.51;2358.45;;;;
7162.00;yes;4.72;17.99;13.27;1012.20;3731.07;;;;
7163.00;yes;2.81;14.78;11.97;797.03;2649.27;;;;
7164.00;yes;4.14;12.40;8.26;212.50;487.68;;;;
7165.00;yes;2.53;8.90;6.37;276.32;489.01;;;;
7166.00;yes;1.30;8.47;7.16;1016.35;2022.72;;;;
7167.00;yes;2.62;10.76;8.14;257.68;582.82;;;;
7168.00;yes;4.85;9.32;4.47;69.96;86.93;;;;
7169.00;yes;3.07;9.00;5.93;1593.61;2623.63;;;;
7170.00;yes;0.10;6.38;6.28;661.81;1153.73;;;;
7171.00;yes;6.06;12.66;6.60;183.28;335.90;;;;
7172.00;yes;6.29;10.00;3.71;185.41;190.92;;;;
7173.00;yes;2.45;8.74;6.30;372.58;651.84;;;;
7174.00;yes;4.38;16.57;12.19;657.76;2226.89;;;;
7175.00;yes;2.68;10.25;7.57;197.52;415.45;;;;
7176.00;yes;2.54;8.23;5.69;52.12;82.44;;;;
7177.00;yes;1.62;9.33;7.71;332.99;713.19;;;;
7178.00;yes;3.10;11.01;7.91;301.17;661.75;;;;
7179.00;yes;2.43;9.33;6.91;251.40;482.31;;;;
7180.00;yes;1.32;9.28;7.96;545.13;1205.03;;;;
7181.00;yes;3.62;11.55;7.93;2128.38;4685.78;;;;
7182.00;yes;2.23;12.00;9.77;587.21;1593.34;;;;
7183.00;yes;6.42;11.00;4.59;181.06;230.63;;;;
7184.00;yes;3.41;9.92;6.51;168.00;303.58;;;;
7185.00;yes;1.34;10.40;9.06;179.53;451.80;;;;
7186.00;yes;1.03;8.65;7.62;342.64;725.42;;;;
7187.00;detached;2.03;7.00;4.97;55.74;76.97;;;;
7188.00;yes;4.13;16.00;11.87;877.77;2894.81;;;;
7189.00;yes;4.13;15.00;10.87;582.61;1758.35;;;;
7190.00;yes;2.27;8.80;6.53;50.58;91.67;;;;
7191.00;yes;1.63;8.68;7.06;729.74;1430.25;;;;
7192.00;yes;2.43;11.82;9.39;29.39;76.62;;;;
7193.00;yes;3.97;14.81;10.84;18.26;54.98;;;;
7194.00;yes;3.13;13.98;10.85;640.14;1929.10;;;;
7195.00;yes;1.02;8.96;7.93;154.62;340.75;;;;
7196.00;yes;2.72;8.97;6.25;89.64;155.57;;;;
7197.00;yes;4.13;9.80;5.67;370.97;584.49;;;;
7198.00;yes;4.34;12.00;7.66;241.27;513.57;;;;
7199.00;yes;2.71;8.26;5.54;43.93;67.64;;;;
7200.00;yes;1.71;11.04;9.33;129.20;334.83;;;;
7201.00;retail;1.10;8.62;7.51;1568.84;3273.75;;;;
7202.00;yes;2.12;10.00;7.88;542.79;1188.72;;;;
7203.00;university;2.86;15.97;13.10;1016.85;3701.12;;;;
7204.00;yes;0.75;15.18;14.43;330.72;1325.48;;;;
7205.00;yes;0.62;28.98;28.36;3691.32;29076.98;;;;
7206.00;yes;1.08;20.52;19.45;159.72;862.73;;;;
7207.00;construction;1.04;8.06;7.01;603.61;1175.86;;;;
7208.00;yes;3.04;9.02;5.98;198.34;329.47;;;;
7209.00;yes;2.63;11.00;8.37;2362.34;5494.63;;;;
7210.00;yes;1.68;12.00;10.32;131.95;378.26;;;;
7211.00;yes;3.16;10.85;7.69;285.95;610.80;;;;
7212.00;yes;1.03;5.74;4.71;57.62;75.33;;;;
7213.00;construction;1.93;12.64;10.71;3238.28;9630.50;;;;
7214.00;yes;2.57;15.71;13.14;233.50;852.04;;;;
7215.00;yes;4.06;12.17;8.11;1419.45;3196.84;;;;
7216.00;industrial;4.13;12.98;8.85;487.64;1199.07;;;;
7217.00;yes;0.10;38.44;38.34;6077.83;64724.94;;;;
7218.00;yes;1.66;16.00;14.34;370.92;1477.07;;;;
7219.00;yes;2.28;6.73;4.46;48.02;59.44;;;;
7220.00;yes;2.53;28.20;25.67;769.44;5487.27;;;;
7221.00;yes;2.71;7.48;4.76;54.48;72.10;;;;
7222.00;yes;2.72;10.99;8.27;1302.70;2992.52;;;;
7223.00;yes;4.11;11.30;7.19;325.02;649.28;;;;
7224.00;yes;1.13;12.92;11.78;5280.69;17282.60;;;;
7225.00;parking;2.12;8.41;6.30;2714.10;4746.36;;;;
7226.00;yes;1.66;10.00;8.34;917.29;2124.05;;;;
7227.00;yes;2.79;23.03;20.24;493.81;2776.33;;;;
7228.00;yes;2.52;24.94;22.42;988.90;6159.73;;;;
7229.00;yes;2.17;15.45;13.27;2525.53;9312.68;;;;
7230.00;yes;2.67;15.46;12.79;3117.41;11074.58;;;;
7231.00;apartments;1.68;14.73;13.05;4091.31;14829.18;;;;
7232.00;apartments;0.82;19.97;19.16;6577.12;35002.37;;;;
7233.00;construction;0.10;21.17;21.07;4100.13;23994.83;;;;
7234.00;yes;2.53;25.97;23.44;524.07;3412.66;;;;
7235.00;yes;4.18;14.00;9.82;1261.13;3438.49;;;;
7236.00;yes;0.10;21.95;21.85;19592.46;118939.50;;;;
7237.00;yes;2.92;11.98;9.05;201.14;505.68;;;;
7238.00;parking;2.89;10.43;7.55;2222.67;4660.35;;;;
7239.00;yes;3.11;8.64;5.54;54.20;83.39;;;;
7240.00;yes;2.53;6.52;3.99;48.47;53.68;;;;
7241.00;parking;0.20;32.06;31.86;2752.77;24359.13;;;;
7242.00;yes;2.58;40.43;37.84;63.21;664.52;;;;
7243.00;yes;0.47;34.00;33.54;5723.28;53314.05;;;;
7244.00;yes;1.13;3.51;2.38;21.12;13.98;;;;
7245.00;yes;2.25;24.12;21.87;235.51;1430.92;;;;
7246.00;yes;2.20;9.00;6.80;131.81;249.07;;;;
7247.00;yes;3.03;13.62;10.59;4435.94;13052.30;;;;
7248.00;yes;1.09;28.03;26.94;3594.87;26900.42;;;;
7249.00;yes;0.10;27.85;27.76;1178.47;9086.15;;;;
7250.00;yes;0.05;36.47;36.42;7417.03;75035.43;;;;
7251.00;parking;0.20;21.57;21.37;3653.77;21693.42;;;;
7252.00;yes;2.92;13.04;10.12;5070.16;14251.54;;;;
7253.00;yes;2.93;11.05;8.12;163.19;368.21;;;;
7254.00;yes;1.80;10.28;8.48;31.52;74.28;;;;
7255.00;yes;2.26;6.68;4.41;46.63;57.16;;;;
7256.00;yes;2.25;6.66;4.41;50.55;61.95;;;;
7257.00;school;2.56;12.57;10.01;2190.29;6090.16;;;;
7258.00;house;3.33;12.19;8.87;215.07;529.81;;;;
